,sample_id,study,project_id,condition_id,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_093,eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,EEP,eep,BOP27_nuoB_cydB-appC_A13_F59_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Midpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-47A_BOP27_nuoB_cydB-appC_A13F59I1R1_a_S94_L002_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-47A_BOP27_nuoB_cydB-appC_A13F59I1R1_a_S94_L002_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB_cydB-appC_A13_F59_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_094,eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,EEP,eep,BOP27_nuoB_cydB-appC_A13_F59_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Midpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-47B_BOP27_nuoB_cydB-appC_A13F59I1R1_b_S95_L002_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-47B_BOP27_nuoB_cydB-appC_A13F59I1R1_b_S95_L002_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB_cydB-appC_A13_F59_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_095,eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,EEP,eep,BOP27_nuoB_cydB-appC_A14_F58_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Midpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-48A_BOP27_nuoB_cydB-appC_A14F58I1R1_a_S96_L002_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-48A_BOP27_nuoB_cydB-appC_A14F58I1R1_a_S96_L002_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_096,eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,EEP,eep,BOP27_nuoB_cydB-appC_A14_F58_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Midpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-48B_BOP27_nuoB_cydB-appC_A14F58I1R1_b_S97_L002_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-48B_BOP27_nuoB_cydB-appC_A14F58I1R1_b_S97_L002_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_097,eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,EEP,eep,BOP27_nuoB_cydB-appC_A15_F57_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Midpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-49A_BOP27_nuoB_cydB-appC_A15_F57_I1_R1_a_S11_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-49A_BOP27_nuoB_cydB-appC_A15_F57_I1_R1_a_S11_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB_cydB-appC_A15_F57_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_098,eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,EEP,eep,BOP27_nuoB_cydB-appC_A15_F57_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Midpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-49B_BOP27_nuoB_cydB-appC_A15_F57_I1_R1_b_S12_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-49B_BOP27_nuoB_cydB-appC_A15_F57_I1_R1_b_S12_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB_cydB-appC_A15_F57_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_099,eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,EEP,eep,BOP27_nuoB_cydB-appC_A16_F57_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Midpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-50A_BOP27_nuoB_cydB-appC_A16_F57_I1_R1_a_S13_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-50A_BOP27_nuoB_cydB-appC_A16_F57_I1_R1_a_S13_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB_cydB-appC_A16_F57_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_100,eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,EEP,eep,BOP27_nuoB_cydB-appC_A16_F57_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Midpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-50B_BOP27_nuoB_cydB-appC_A16_F57_I1_R1_b_S14_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-50B_BOP27_nuoB_cydB-appC_A16_F57_I1_R1_b_S14_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB_cydB-appC_A16_F57_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_101,eep__BOP27_ndh-cyoB__1,EEP,eep,BOP27_ndh-cyoB,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,No,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO8A_S39_L003_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO8A_S39_L003_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_102,eep__BOP27_ndh-cyoB__2,EEP,eep,BOP27_ndh-cyoB,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,No,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO8B_S40_L003_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO8B_S40_L003_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_103,eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,EEP,eep,BOP27_ndh-cyoB_A5_F59_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-51A_BOP27_ndh-cyoB_A5_F59_I1_R1_a_S15_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-51A_BOP27_ndh-cyoB_A5_F59_I1_R1_a_S15_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB_A5_F59_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_104,eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,EEP,eep,BOP27_ndh-cyoB_A5_F59_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-51B_BOP27_ndh-cyoB_A5_F59_I1_R1_b_S16_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-51B_BOP27_ndh-cyoB_A5_F59_I1_R1_b_S16_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB_A5_F59_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_105,eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,EEP,eep,BOP27_ndh-cyoB_A6_F58_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-52A_BOP27_ndh-cyoB_A6_F58_I1_R1_a_S17_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-52A_BOP27_ndh-cyoB_A6_F58_I1_R1_a_S17_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB_A6_F58_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_106,eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,EEP,eep,BOP27_ndh-cyoB_A6_F58_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-52B_BOP27_ndh-cyoB_A6_F58_I1_R1_b_S18_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-52B_BOP27_ndh-cyoB_A6_F58_I1_R1_b_S18_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB_A6_F58_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_107,eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,EEP,eep,BOP27_ndh-cyoB_A7_F56_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-53A_BOP27_ndh-cyoB_A7_F56_I1_R1_a_S19_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-53A_BOP27_ndh-cyoB_A7_F56_I1_R1_a_S19_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB_A7_F56_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_108,eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,EEP,eep,BOP27_ndh-cyoB_A7_F56_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-53B_BOP27_ndh-cyoB_A7_F56_I1_R1_b_S20_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-53B_BOP27_ndh-cyoB_A7_F56_I1_R1_b_S20_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB_A7_F56_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_109,eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,EEP,eep,BOP27_ndh-cyoB_A8_F59_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-54A_BOP27_ndh-cyoB_A8_F59_I1_R1_a_S21_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-54A_BOP27_ndh-cyoB_A8_F59_I1_R1_a_S21_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB_A8_F59_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_110,eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,EEP,eep,BOP27_ndh-cyoB_A8_F59_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-54B_BOP27_ndh-cyoB_A8_F59_I1_R1_b_S22_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-54B_BOP27_ndh-cyoB_A8_F59_I1_R1_b_S22_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_ndh-cyoB_A8_F59_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_111,eep__BOP27_nuoB-cyoB__1,EEP,eep,BOP27_nuoB-cyoB,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,No,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO7A_S37_L003_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO7A_S37_L003_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_112,eep__BOP27_nuoB-cyoB__2,EEP,eep,BOP27_nuoB-cyoB,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,No,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO7B_S38_L003_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO7B_S38_L003_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_113,eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,EEP,eep,BOP27_nuoB-cyoB_A9_F63_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-55A_BOP27_nuoB-cyoB_A9_F63_I1_R1_a_S23_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-55A_BOP27_nuoB-cyoB_A9_F63_I1_R1_a_S23_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_114,eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,EEP,eep,BOP27_nuoB-cyoB_A9_F63_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-55B_BOP27_nuoB-cyoB_A9_F63_I1_R1_b_S24_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-55B_BOP27_nuoB-cyoB_A9_F63_I1_R1_b_S24_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_115,eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,EEP,eep,BOP27_nuoB-cyoB_A10_F64_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-56A_BOP27_nuoB-cyoB_A10_F64_I1_R1_a_S25_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-56A_BOP27_nuoB-cyoB_A10_F64_I1_R1_a_S25_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB_A10_F64_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_116,eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,EEP,eep,BOP27_nuoB-cyoB_A10_F64_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-56B_BOP27_nuoB-cyoB_A10_F64_I1_R1_b_S26_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-56B_BOP27_nuoB-cyoB_A10_F64_I1_R1_b_S26_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB_A10_F64_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_117,eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,EEP,eep,BOP27_nuoB-cyoB_A11_F64_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-57A_BOP27_nuoB-cyoB_A11_F64_I1_R1_a_S27_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-57A_BOP27_nuoB-cyoB_A11_F64_I1_R1_a_S27_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB_A11_F64_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_118,eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,EEP,eep,BOP27_nuoB-cyoB_A11_F64_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-57B_BOP27_nuoB-cyoB_A11_F64_I1_R1_b_S28_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-57B_BOP27_nuoB-cyoB_A11_F64_I1_R1_b_S28_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB_A11_F64_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_119,eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,EEP,eep,BOP27_nuoB-cyoB_A12_F63_I1_R1,1,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-58A_BOP27_nuoB-cyoB_A12_F63_I1_R1_a_S29_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-58A_BOP27_nuoB-cyoB_A12_F63_I1_R1_a_S29_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB_A12_F63_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecoli_eep_120,eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,EEP,eep,BOP27_nuoB-cyoB_A12_F63_I1_R1,2,amiteshanand@eng.ucsd.edu,Amitesh Anand,9/1/20,,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,,,Endpoint,,,HiSeq 4000,2,,,,,,PAIRED,ILLUMINA,,,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-58B_BOP27_nuoB-cyoB_A12_F63_I1_R1_b_S30_L001_R1_001.fastq.gz,s3://sbrg-user-data/clamoure/Dehydro_zipped-files/EEP_HRS_DO-58B_BOP27_nuoB-cyoB_A12_F63_I1_R1_b_S30_L001_R2_001.fastq.gz,,,,TRUE,TRUE,TRUE,TRUE,eep:BOP27_nuoB-cyoB_A12_F63_I1_R1,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
