,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
DDB2__PD-005_del-phoB_Fed-batch_15h__1,DDB2__PD-005_del-phoB_Fed-batch_15h__1,DDB2,DDB2,PD-005_del-phoB_Fed-batch_15h,1,Escherichia coli BW25113 del_phoB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-phoB_Fed-batch_15h,False,False
DDB2__PD-005_del-phoB_Fed-batch_15h__2,DDB2__PD-005_del-phoB_Fed-batch_15h__2,DDB2,DDB2,PD-005_del-phoB_Fed-batch_15h,2,Escherichia coli BW25113 del_phoB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-phoB_Fed-batch_15h,False,False
DDB2__PD-003_del-phoB_Fed-batch_21h__1,DDB2__PD-003_del-phoB_Fed-batch_21h__1,DDB2,DDB2,PD-003_del-phoB_Fed-batch_21h,1,Escherichia coli BW25113 del_phoB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-003_del-phoB_Fed-batch_21h,False,False
DDB2__PD-003_del-phoB_Fed-batch_21h__2,DDB2__PD-003_del-phoB_Fed-batch_21h__2,DDB2,DDB2,PD-003_del-phoB_Fed-batch_21h,2,Escherichia coli BW25113 del_phoB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-003_del-phoB_Fed-batch_21h,False,False
DDB2__PD-004_del-qseB_Batch_6h__1,DDB2__PD-004_del-qseB_Batch_6h__1,DDB2,DDB2,PD-004_del-qseB_Batch_6h,1,Escherichia coli BW25113 del_qseB,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseB_Batch_6h,False,False
DDB2__PD-004_del-qseB_Fed-batch_6h__1,DDB2__PD-004_del-qseB_Fed-batch_6h__1,DDB2,DDB2,PD-004_del-qseB_Fed-batch_6h,1,Escherichia coli BW25113 del_qseB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseB_Fed-batch_6h,False,False
DDB2__PD-004_del-qseB_Fed-batch_6h__2,DDB2__PD-004_del-qseB_Fed-batch_6h__2,DDB2,DDB2,PD-004_del-qseB_Fed-batch_6h,2,Escherichia coli BW25113 del_qseB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseB_Fed-batch_6h,False,False
DDB2__PD-004_del-qseB_Fed-batch_15h__1,DDB2__PD-004_del-qseB_Fed-batch_15h__1,DDB2,DDB2,PD-004_del-qseB_Fed-batch_15h,1,Escherichia coli BW25113 del_qseB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseB_Fed-batch_15h,False,False
DDB2__PD-004_del-qseB_Fed-batch_15h__2,DDB2__PD-004_del-qseB_Fed-batch_15h__2,DDB2,DDB2,PD-004_del-qseB_Fed-batch_15h,2,Escherichia coli BW25113 del_qseB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseB_Fed-batch_15h,False,False
DDB2__PD-004_del-qseC_Batch_6h__1,DDB2__PD-004_del-qseC_Batch_6h__1,DDB2,DDB2,PD-004_del-qseC_Batch_6h,1,Escherichia coli BW25113 del_qseC,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseC_Batch_6h,False,False
DDB2__PD-004_del-qseC_Batch_6h__2,DDB2__PD-004_del-qseC_Batch_6h__2,DDB2,DDB2,PD-004_del-qseC_Batch_6h,2,Escherichia coli BW25113 del_qseC,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseC_Batch_6h,False,False
DDB2__PD-004_del-qseC_Fed-batch_6h__1,DDB2__PD-004_del-qseC_Fed-batch_6h__1,DDB2,DDB2,PD-004_del-qseC_Fed-batch_6h,1,Escherichia coli BW25113 del_qseC,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseC_Fed-batch_6h,False,False
DDB2__PD-004_del-qseC_Fed-batch_6h__2,DDB2__PD-004_del-qseC_Fed-batch_6h__2,DDB2,DDB2,PD-004_del-qseC_Fed-batch_6h,2,Escherichia coli BW25113 del_qseC,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseC_Fed-batch_6h,False,False
DDB2__PD-004_del-qseC_Fed-batch_15h__1,DDB2__PD-004_del-qseC_Fed-batch_15h__1,DDB2,DDB2,PD-004_del-qseC_Fed-batch_15h,1,Escherichia coli BW25113 del_qseC,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseC_Fed-batch_15h,False,False
DDB2__PD-004_del-qseC_Fed-batch_15h__2,DDB2__PD-004_del-qseC_Fed-batch_15h__2,DDB2,DDB2,PD-004_del-qseC_Fed-batch_15h,2,Escherichia coli BW25113 del_qseC,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-004_del-qseC_Fed-batch_15h,False,False
DDB2__PD-005_del-qseF_Batch_6h__1,DDB2__PD-005_del-qseF_Batch_6h__1,DDB2,DDB2,PD-005_del-qseF_Batch_6h,1,Escherichia coli BW25113 del_qseF,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-qseF_Batch_6h,False,False
DDB2__PD-005_del-qseF_Batch_6h__2,DDB2__PD-005_del-qseF_Batch_6h__2,DDB2,DDB2,PD-005_del-qseF_Batch_6h,2,Escherichia coli BW25113 del_qseF,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-qseF_Batch_6h,False,False
DDB2__PD-003_del-qseF_Batch_6h__1,DDB2__PD-003_del-qseF_Batch_6h__1,DDB2,DDB2,PD-003_del-qseF_Batch_6h,1,Escherichia coli BW25113 del_qseF,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-003_del-qseF_Batch_6h,False,False
DDB2__PD-003_del-qseF_Batch_6h__2,DDB2__PD-003_del-qseF_Batch_6h__2,DDB2,DDB2,PD-003_del-qseF_Batch_6h,2,Escherichia coli BW25113 del_qseF,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-003_del-qseF_Batch_6h,False,False
DDB2__PD-003_del-qseF_Fed-batch_6h__1,DDB2__PD-003_del-qseF_Fed-batch_6h__1,DDB2,DDB2,PD-003_del-qseF_Fed-batch_6h,1,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-003_del-qseF_Fed-batch_6h,False,False
DDB2__PD-003_del-qseF_Fed-batch_6h__2,DDB2__PD-003_del-qseF_Fed-batch_6h__2,DDB2,DDB2,PD-003_del-qseF_Fed-batch_6h,2,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-003_del-qseF_Fed-batch_6h,False,False
DDB2__PD-005_del-qseF_Fed-batch_6h__1,DDB2__PD-005_del-qseF_Fed-batch_6h__1,DDB2,DDB2,PD-005_del-qseF_Fed-batch_6h,1,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-qseF_Fed-batch_6h,False,False
DDB2__PD-005_del-qseF_Fed-batch_6h__2,DDB2__PD-005_del-qseF_Fed-batch_6h__2,DDB2,DDB2,PD-005_del-qseF_Fed-batch_6h,2,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-qseF_Fed-batch_6h,False,False
DDB2__PD-005_del-qseF_Fed-batch_6h__3,DDB2__PD-005_del-qseF_Fed-batch_6h__3,DDB2,DDB2,PD-005_del-qseF_Fed-batch_6h,3,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-qseF_Fed-batch_6h,False,False
DDB2__PD-005_del-qseF_Fed-batch_15h__1,DDB2__PD-005_del-qseF_Fed-batch_15h__1,DDB2,DDB2,PD-005_del-qseF_Fed-batch_15h,1,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-qseF_Fed-batch_15h,False,False
DDB2__PD-005_del-qseF_Fed-batch_15h__2,DDB2__PD-005_del-qseF_Fed-batch_15h__2,DDB2,DDB2,PD-005_del-qseF_Fed-batch_15h,2,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_del-qseF_Fed-batch_15h,False,False
DDB2__PD-003_del-qseF_Fed-batch_21h__1,DDB2__PD-003_del-qseF_Fed-batch_21h__1,DDB2,DDB2,PD-003_del-qseF_Fed-batch_21h,1,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-003_del-qseF_Fed-batch_21h,False,False
DDB2__PD-003_del-qseF_Fed-batch_21h__2,DDB2__PD-003_del-qseF_Fed-batch_21h__2,DDB2,DDB2,PD-003_del-qseF_Fed-batch_21h,2,Escherichia coli BW25113 del_qseF,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-003_del-qseF_Fed-batch_21h,False,False
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,DDB2,DDB2,PD-005_MG1655-del-fhuA_Batch_6h,1,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,DDB2,DDB2,PD-005_MG1655-del-fhuA_Batch_6h,2,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,DDB2,DDB2,PD-005_MG1655-del-fhuA_Batch_6h,3,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,DDB2,DDB2,PD-005_MG1655-del-fhuA_Fed-batch_6h,1,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,DDB2,DDB2,PD-005_MG1655-del-fhuA_Fed-batch_6h,2,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,False,True
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,DDB2,DDB2,PD-005_MG1655-del-fhuA_Fed-batch_15h,1,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_15h,False,True
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,DDB2,DDB2,PD-005_MG1655-del-fhuA_Fed-batch_15h,2,Escherichia coli K-12 MG1655 del_fhuA,MG1655,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,8/1/20,True,True,True,True,True,True,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_15h,False,True
DDB3__PD-009_del-arcA_Batch_6h__1,DDB3__PD-009_del-arcA_Batch_6h__1,DDB3,DDB3,PD-009_del-arcA_Batch_6h,1,Escherichia coli BW25113 del_arcA,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-arcA_Batch_6h,False,False
DDB3__PD-009_del-arcA_Batch_6h__2,DDB3__PD-009_del-arcA_Batch_6h__2,DDB3,DDB3,PD-009_del-arcA_Batch_6h,2,Escherichia coli BW25113 del_arcA,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-arcA_Batch_6h,False,False
DDB3__PD-009_del-arcA_Fed-batch_6h__1,DDB3__PD-009_del-arcA_Fed-batch_6h__1,DDB3,DDB3,PD-009_del-arcA_Fed-batch_6h,1,Escherichia coli BW25113 del_arcA,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-arcA_Fed-batch_6h,False,False
DDB3__PD-009_del-arcA_Fed-batch_6h__2,DDB3__PD-009_del-arcA_Fed-batch_6h__2,DDB3,DDB3,PD-009_del-arcA_Fed-batch_6h,2,Escherichia coli BW25113 del_arcA,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-arcA_Fed-batch_6h,False,False
DDB3__PD-009_del-arcA_Fed-batch_15h__1,DDB3__PD-009_del-arcA_Fed-batch_15h__1,DDB3,DDB3,PD-009_del-arcA_Fed-batch_15h,1,Escherichia coli BW25113 del_arcA,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-arcA_Fed-batch_15h,False,False
DDB3__PD-009_del-arcA_Fed-batch_15h__2,DDB3__PD-009_del-arcA_Fed-batch_15h__2,DDB3,DDB3,PD-009_del-arcA_Fed-batch_15h,2,Escherichia coli BW25113 del_arcA,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-arcA_Fed-batch_15h,False,False
DDB3__PD-006_del-baeR_Batch_12h__1,DDB3__PD-006_del-baeR_Batch_12h__1,DDB3,DDB3,PD-006_del-baeR_Batch_12h,1,Escherichia coli BW25113 del_baeR,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-baeR_Batch_12h,False,False
DDB3__PD-006_del-baeR_Batch_12h__2,DDB3__PD-006_del-baeR_Batch_12h__2,DDB3,DDB3,PD-006_del-baeR_Batch_12h,2,Escherichia coli BW25113 del_baeR,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-baeR_Batch_12h,False,False
DDB3__PD-009_del-baeR_Batch_12h__1,DDB3__PD-009_del-baeR_Batch_12h__1,DDB3,DDB3,PD-009_del-baeR_Batch_12h,1,Escherichia coli BW25113 del_baeR,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-baeR_Batch_12h,False,False
DDB3__PD-009_del-baeR_Batch_12h__2,DDB3__PD-009_del-baeR_Batch_12h__2,DDB3,DDB3,PD-009_del-baeR_Batch_12h,2,Escherichia coli BW25113 del_baeR,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-baeR_Batch_12h,False,False
DDB3__PD-006_del-baeR_Fed-batch_12h__1,DDB3__PD-006_del-baeR_Fed-batch_12h__1,DDB3,DDB3,PD-006_del-baeR_Fed-batch_12h,1,Escherichia coli BW25113 del_baeR,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-baeR_Fed-batch_12h,False,False
DDB3__PD-006_del-baeR_Fed-batch_12h__2,DDB3__PD-006_del-baeR_Fed-batch_12h__2,DDB3,DDB3,PD-006_del-baeR_Fed-batch_12h,2,Escherichia coli BW25113 del_baeR,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-baeR_Fed-batch_12h,False,False
DDB3__PD-009_del-baeR_Fed-batch_12h__1,DDB3__PD-009_del-baeR_Fed-batch_12h__1,DDB3,DDB3,PD-009_del-baeR_Fed-batch_12h,1,Escherichia coli BW25113 del_baeR,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-baeR_Fed-batch_12h,False,False
DDB3__PD-009_del-baeR_Fed-batch_12h__2,DDB3__PD-009_del-baeR_Fed-batch_12h__2,DDB3,DDB3,PD-009_del-baeR_Fed-batch_12h,2,Escherichia coli BW25113 del_baeR,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-baeR_Fed-batch_12h,False,False
DDB3__PD-009_del-baeR_Fed-batch_18h__1,DDB3__PD-009_del-baeR_Fed-batch_18h__1,DDB3,DDB3,PD-009_del-baeR_Fed-batch_18h,1,Escherichia coli BW25113 del_baeR,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-baeR_Fed-batch_18h,False,False
DDB3__PD-006_del-lsrB_Batch_6h__1,DDB3__PD-006_del-lsrB_Batch_6h__1,DDB3,DDB3,PD-006_del-lsrB_Batch_6h,1,Escherichia coli BW25113 del_lsrB,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-lsrB_Batch_6h,False,False
DDB3__PD-006_del-lsrB_Batch_6h__2,DDB3__PD-006_del-lsrB_Batch_6h__2,DDB3,DDB3,PD-006_del-lsrB_Batch_6h,2,Escherichia coli BW25113 del_lsrB,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-lsrB_Batch_6h,False,False
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,DDB3__PD-006_del-lsrB_Fed-batch_6h__1,DDB3,DDB3,PD-006_del-lsrB_Fed-batch_6h,1,Escherichia coli BW25113 del_lsrB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-lsrB_Fed-batch_6h,False,False
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,DDB3__PD-006_del-lsrB_Fed-batch_6h__2,DDB3,DDB3,PD-006_del-lsrB_Fed-batch_6h,2,Escherichia coli BW25113 del_lsrB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-lsrB_Fed-batch_6h,False,False
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,DDB3__PD-006_del-lsrB_Fed-batch_6h__3,DDB3,DDB3,PD-006_del-lsrB_Fed-batch_6h,3,Escherichia coli BW25113 del_lsrB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-lsrB_Fed-batch_6h,False,False
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,DDB3__PD-006_del-lsrB_Fed-batch_15h__1,DDB3,DDB3,PD-006_del-lsrB_Fed-batch_15h,1,Escherichia coli BW25113 del_lsrB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-lsrB_Fed-batch_15h,False,False
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,DDB3__PD-006_del-lsrB_Fed-batch_15h__2,DDB3,DDB3,PD-006_del-lsrB_Fed-batch_15h,2,Escherichia coli BW25113 del_lsrB,BW25113,Fed-batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-006_del-lsrB_Fed-batch_15h,False,False
DDB3__PD-009_del-lsrK_Batch_6h__1,DDB3__PD-009_del-lsrK_Batch_6h__1,DDB3,DDB3,PD-009_del-lsrK_Batch_6h,1,Escherichia coli BW25113 del_lsrK,BW25113,Batch,No,Medium C,30,6.5,,,,,,,,,,,PAIRED,ILLUMINA,,,,,,,sursud@biosustain.dtu.dk,Suresh Sudarsan,10/1/20,True,True,True,True,True,True,DDB3:PD-009_del-lsrK_Batch_6h,False,False
