Experiment	mRNA-sense	mRNA-antisense	rRNA-sense	rRNA-antisense	tRNA-sense	tRNA-antisense	ncRNA-sense	ncRNA-antisense	unannotated	total-reads	unaligned	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00720	5970430.0	145620.0	0.0	0.0	72810.0	0.0	509671.0	0.0	582481.0	7322226.0	41214.0	ecoli_00720_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7322226.0	0.0	20-50	52.0	23.08763272859964	49.5159192027124	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7326692	2185265	7326692	366334600	856471	362585139	1.0235071980642834	0.0	0.0	0.0011	0.0208	0.9781
ecoli_00721	5396992.0	131634.0	0.0	0.0	65817.0	0.0	460719.0	0.0	526536.0	6619552.0	37854.0	ecoli_00721_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6619552.0	0.0	20-50	52.0	23.011429633664413	49.51756961800436	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6623440	1989959	6623440	331172000	739902	327799740	1.0182805309627625	0.0	0.0	0.0012	0.0217	0.9771
ecoli_00722	6771276.0	190740.0	0.0	0.0	0.0	0.0	1907402.0	0.0	476850.0	9615447.0	269179.0	ecoli_00722_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9615447.0	0.0	20-50	52.0	22.208454085960582	49.51199855815335	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	9621441	2880480	9621441	481072050	1216667	476104645	1.0325698614168086	0.0	0.0	0.0016	0.0298	0.9686
ecoli_00723	4114381.0	0.0	1967748.0	1699418.0	0.0	0.0	894431.0	0.0	268329.0	9414616.0	470309.0	ecoli_00723_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9414616.0	0.0	21-76	52.0	23.6304816146706	74.8177597471846	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	9513287	1256803	9513287	714759941	2774301	705344244	1.3173229863479436	0.0123	0.9858	0.0019	0.0	0.0
ecoli_00724	1243450.0	0.0	2409185.0	3885782.0	0.0	0.0	77716.0	0.0	77716.0	8201807.0	507958.0	ecoli_00724_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8201807.0	0.0	20-76	53.0	25.263050617370556	74.27229145967469	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	8374952	1086153	8374952	626037620	3121691	611771097	2.278860334303871	0.0135	0.9849	0.0016	0.0	0.0
ecoli_00725	6939733.0	165232.0	0.0	0.0	0.0	0.0	495695.0	0.0	578311.0	8327226.0	148255.0	ecoli_00725_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8327226.0	0.0	20-50	52.0	25.207366589754066	49.50800530692934	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8332501	2489547	8332501	416625050	1036057	412285326	1.0416377987833425	0.0	0.0	0.0014	0.0245	0.9741
ecoli_00726	648690.0	0.0	2513673.0	4865174.0	0.0	0.0	0.0	0.0	81086.0	9009414.0	900791.0	ecoli_00726_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9009414.0	0.0	20-76	53.0	14.813912597556564	75.1488816031764	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9033164	859625	9033164	682613640	2339290	678983256	0.5318358420145253	0.0153	0.9821	0.0026	0.0	0.0
ecoli_00727	5910517.0	144159.0	0.0	0.0	0.0	0.0	576636.0	0.0	504556.0	7268674.0	132806.0	ecoli_00727_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7268674.0	0.0	20-50	52.0	26.805183862141	49.51105634947997	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7273425	2174986	7273425	363671250	898858	359899267	1.0371958190261121	0.0	0.0	0.0016	0.0282	0.9702
ecoli_00728	4474832.0	84431.0	1435324.0	1857478.0	0.0	0.0	253292.0	0.0	337723.0	8709752.0	266672.0	ecoli_00728_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8709752.0	0.0	20-76	52.0	22.094698705177045	74.41644124884381	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8814457	1216011	8814457	658992741	1874308	649547812	1.4332371834123132	0.0126	0.9858	0.0016	0.0	0.0
ecoli_00729	6044276.0	151107.0	0.0	0.0	75553.0	0.0	679981.0	0.0	528874.0	7611659.0	131868.0	ecoli_00729_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7611659.0	0.0	20-50	52.0	25.04455570236216	49.510947087881895	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7616723	2264859	7616723	380836150	959767	376880744	1.038610961695732	0.0	0.0	0.0015	0.0301	0.9684
ecoli_00730	2921014.0	0.0	2109622.0	2677597.0	0.0	0.0	162279.0	0.0	243418.0	8572388.0	458458.0	ecoli_00730_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8572388.0	0.0	20-76	52.0	23.66208799608729	74.43733414773106	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8827769	1281792	8827769	661184897	3468853	640826048	3.079146104572924	0.0116	0.987	0.0014	0.0	0.0
ecoli_00731	6264488.0	154679.0	0.0	0.0	77339.0	0.0	618715.0	0.0	618715.0	7792552.0	58616.0	ecoli_00731_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7792552.0	0.0	20-50	52.0	23.204813907620355	49.51281107909193	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7797390	2313420	7797390	389869500	958181	385851296	1.0306535904963072	0.0	0.0	0.0014	0.0226	0.9759
ecoli_00732	6793337.0	161746.0	0.0	0.0	80873.0	0.0	485238.0	0.0	646984.0	8155270.0	-12908.0	ecoli_00732_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8155270.0	0.0	20-50	52.0	22.685674947483932	49.511122255915495	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8160314	2439903	8160314	408015700	985426	403797726	1.0337773767038867	0.0	0.0	0.0013	0.0213	0.9774
ecoli_00733	6680643.0	79531.0	238594.0	79531.0	79531.0	0.0	397657.0	0.0	477189.0	8234092.0	201416.0	ecoli_00733_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8234092.0	0.0	20-76	52.0	22.944685523267914	74.42488400663972	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8636396	1489783	8636396	645732544	3353696	614735875	4.8002333610120775	0.0124	0.9858	0.0018	0.0	0.0
ecoli_00734	6953677.0	167558.0	0.0	0.0	83779.0	0.0	586455.0	0.0	586455.0	8437689.0	59765.0	ecoli_00734_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8437689.0	0.0	20-50	52.0	23.289213448488244	49.51134333109457	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8443168	2517414	8443168	422158400	1040867	417783904	1.03622147516193	0.0	0.0	0.0014	0.0217	0.9769
ecoli_00735	6954141.0	141921.0	2838425.0	3122268.0	141921.0	0.0	567685.0	0.0	567685.0	14764032.0	429986.0	ecoli_00735_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14764032.0	0.0	20-76	52.0	25.143473462600213	73.81191818061625	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15702319	2872420	15702319	1167749203	9196202	1095888912	6.153743527753023	0.015	0.9833	0.0017	0.0	0.0
ecoli_00736	6730817.0	160258.0	0.0	0.0	0.0	0.0	480773.0	0.0	641030.0	8077185.0	64307.0	ecoli_00736_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8077185.0	0.0	20-50	52.0	22.80296927042426	49.508243280301244	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8082069	2440281	8082069	404103450	971486	399907107	1.0384328567350762	0.0	0.0	0.0011	0.0206	0.9783
ecoli_00737	2558952.0	0.0	2311312.0	2806593.0	0.0	0.0	247641.0	0.0	247641.0	8548049.0	375910.0	ecoli_00737_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8548049.0	0.0	20-76	52.0	22.204228182130546	74.44506366306508	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	8671283	1169348	8671283	648718979	2632566	637778020	1.6865483135494943	0.0132	0.9855	0.0013	0.0	0.0
ecoli_00738	6974613.0	166062.0	0.0	0.0	83031.0	0.0	415156.0	0.0	664249.0	8365975.0	62864.0	ecoli_00738_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8365975.0	0.0	20-50	52.0	23.14866683029089	49.508915936277596	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8371310	2513239	8371310	418565500	1024026	414211861	1.040133264686172	0.0	0.0	0.0013	0.0204	0.9783
ecoli_00739	4804363.0	87352.0	1484985.0	1659689.0	87352.0	0.0	349408.0	0.0	349408.0	9095190.0	272633.0	ecoli_00739_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9095190.0	0.0	21-76	52.0	21.429312276504817	74.58921100053985	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	9214719	1277954	9214719	690446548	2263055	679680302	1.5593163628938878	0.0119	0.987	0.0011	0.0	0.0
ecoli_00740	6309091.0	148449.0	0.0	0.0	0.0	0.0	445348.0	0.0	593797.0	7481647.0	-15038.0	ecoli_00740_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7481647.0	0.0	20-50	52.0	22.571026263629808	49.510960755031604	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7486061	2245010	7486061	374303050	884884	370441062	1.0317810661708475	0.0	0.0	0.001	0.0179	0.9811
ecoli_00741	5213236.0	197971.0	0.0	0.0	0.0	0.0	725894.0	0.0	395942.0	6643586.0	110543.0	ecoli_00741_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6643586.0	0.0	20-50	52.0	21.239127207064453	49.51419670039643	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6648544	2019530	6648544	332427200	801628	328972081	1.0393610992120983	0.0	0.0	0.0017	0.0303	0.968
ecoli_00742	6572494.0	164312.0	0.0	0.0	0.0	0.0	903718.0	0.0	492937.0	8272126.0	138665.0	ecoli_00742_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8272126.0	0.0	20-50	52.0	19.226812787065345	49.51423140798386	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8278258	2513522	8278258	413912900	988965	409613211	1.0387907697489012	0.0	0.0	0.0015	0.0299	0.9685
ecoli_00743	4835125.0	244816.0	0.0	0.0	61204.0	0.0	550837.0	0.0	428429.0	6166490.0	46079.0	ecoli_00743_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6166490.0	0.0	20-50	52.0	27.687796666056038	49.515893806687444	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6170362	1842704	6170362	308518100	721726	305355322	1.025151522714551	0.0	0.0	0.0017	0.0494	0.9489
ecoli_00744	5739605.0	139990.0	0.0	0.0	69995.0	0.0	559961.0	0.0	489966.0	7052451.0	52934.0	ecoli_00744_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7052451.0	0.0	20-50	52.0	24.91318412809725	49.51434898306986	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7056870	2107727	7056870	352843500	834535	349215631	1.0281807656935724	0.0	0.0	0.0016	0.0221	0.9763
ecoli_00745	4747881.0	113045.0	0.0	0.0	0.0	0.0	339134.0	0.0	395657.0	5696223.0	100506.0	ecoli_00745_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5696223.0	0.0	20-50	52.0	26.74952877467322	49.5131710960052	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5699763	1707670	5699763	284988150	664941	282052748	1.0300084407018326	0.0	0.0	0.0016	0.0253	0.973
ecoli_00746	4160318.0	99055.0	0.0	0.0	0.0	0.0	297166.0	0.0	346693.0	4990257.0	87025.0	ecoli_00746_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4990257.0	0.0	20-50	52.0	28.440317669165893	49.51265956843506	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4993389	1490136	4993389	249669450	590388	247093996	1.031545509472625	0.0	0.0	0.0017	0.0219	0.9763
ecoli_00747	5227551.0	127501.0	0.0	0.0	63751.0	0.0	510005.0	0.0	510005.0	6409202.0	-29611.0	ecoli_00747_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6409202.0	0.0	20-50	52.0	25.66620168949297	49.509528643347494	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6413244	1913378	6413244	320662200	795346	317333114	1.038190968564427	0.0	0.0	0.0015	0.0225	0.9759
ecoli_00748	5321992.0	131407.0	0.0	0.0	65704.0	0.0	525629.0	0.0	525629.0	6605059.0	34698.0	ecoli_00748_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6605059.0	0.0	20-50	52.0	25.29868265128264	49.50818425694608	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6609287	1975244	6609287	330464350	826525	327021737	1.0417501918134286	0.0	0.0	0.0015	0.023	0.9755
ecoli_00749	5498424.0	148606.0	0.0	0.0	0.0	0.0	1263152.0	0.0	445818.0	7493788.0	137788.0	ecoli_00749_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7493788.0	0.0	20-50	52.0	22.230183595984354	49.520300147268635	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7498035	2215252	7498035	374901750	905181	371111766	1.0109272629428911	0.0	0.0	0.0015	0.0269	0.9717
ecoli_00750	5328412.0	134896.0	0.0	0.0	0.0	0.0	809379.0	0.0	472138.0	6781492.0	36667.0	ecoli_00750_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6781492.0	0.0	20-50	52.0	19.708603688410424	49.50694625902383	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	6785258	2078281	6785258	339262900	819470	335746796	1.0363950788606708	0.0	0.0	0.0013	0.0282	0.9705
ecoli_00751	4443622.0	115419.0	0.0	0.0	0.0	0.0	750222.0	0.0	461675.0	5800284.0	29346.0	ecoli_00751_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5800284.0	0.0	20-50	51.0	22.24273677509748	49.49599795458291	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	5803902	1787323	5803902	290195100	750471	287106108	1.064453534880499	0.0	0.0	0.0021	0.0314	0.9665
ecoli_00752	4978622.0	129315.0	0.0	0.0	0.0	0.0	840547.0	0.0	517259.0	6498683.0	32940.0	ecoli_00752_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6498683.0	0.0	20-50	52.0	20.817650983361872	49.49937487333972	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6502680	2003315	6502680	325134000	811474	321697562	1.0569297581920072	0.0	0.0	0.0019	0.0284	0.9696
ecoli_00753	6111494.0	150901.0	0.0	0.0	75451.0	0.0	528154.0	0.0	603604.0	7582944.0	113340.0	ecoli_00753_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7582944.0	0.0	20-50	52.0	18.948877652304866	49.50088303434657	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	7587510	2316258	7587510	379375500	936694	375381110	1.0528855975148632	0.0	0.0	0.0013	0.0232	0.9754
ecoli_00754	6120646.0	149284.0	0.0	0.0	74642.0	0.0	522494.0	0.0	597136.0	7500912.0	36710.0	ecoli_00754_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7500912.0	0.0	20-50	52.0	18.95857749094433	49.50204975075031	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	7505617	2285764	7505617	375280850	932489	371330422	1.0526590951816486	0.0	0.0	0.0011	0.0228	0.9761
ecoli_00755	5340410.0	144335.0	577342.0	0.0	0.0	0.0	577342.0	0.0	505174.0	7248292.0	103689.0	ecoli_00755_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7248292.0	0.0	20-50	52.0	17.48432407433543	49.50872964279033	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7252488	2177900	7252488	362624400	887748	358871679	1.0348782376475494	0.0	0.0	0.0011	0.0232	0.9757
ecoli_00756	6215259.0	149765.0	0.0	0.0	0.0	0.0	449296.0	0.0	599061.0	7524687.0	111306.0	ecoli_00756_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7524687.0	0.0	20-50	52.0	18.920974081490886	49.504449553848545	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7529214	2268076	7529214	376460700	921225	372524538	1.0455704938125014	0.0	0.0	0.0015	0.0248	0.9737
ecoli_00757	5727290.0	138007.0	0.0	0.0	69003.0	0.0	414021.0	0.0	552028.0	6938692.0	38343.0	ecoli_00757_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6938692.0	0.0	20-50	52.0	19.759882020536924	49.49828469112046	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6942856	2119846	6942856	347142800	861906	343470610	1.0578326844169028	0.0	0.0	0.0009	0.0211	0.978
ecoli_00758	5171883.0	127701.0	0.0	0.0	63850.0	0.0	446953.0	0.0	510803.0	6419695.0	98505.0	ecoli_00758_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6419695.0	0.0	20-50	51.0	20.458412543074285	49.49909318121811	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	6423780	1964767	6423780	321189000	798755	317786192	1.0594410144805706	0.0	0.0	0.001	0.0283	0.9708
ecoli_00759	6346795.0	232200.0	0.0	0.0	0.0	0.0	696599.0	0.0	464400.0	7789752.0	49758.0	ecoli_00759_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7789752.0	0.0	20-50	51.0	19.919488786551906	49.510580953026505	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7795367	2375689	7795367	389768350	944325	385698659	1.0441306996835429	0.0	0.0	0.0014	0.0314	0.9672
ecoli_00760	5117623.0	199388.0	0.0	0.0	0.0	0.0	864014.0	0.0	398776.0	6689378.0	109577.0	ecoli_00760_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6689378.0	0.0	20-50	51.0	21.034081251676234	49.50519868962406	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6694245	2071287	6694245	334712250	823867	331179394	1.0554904996754677	0.0	0.0	0.0016	0.0362	0.9622
ecoli_00761	5677603.0	138478.0	0.0	0.0	69239.0	0.0	484673.0	0.0	553912.0	6966748.0	42843.0	ecoli_00761_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6966748.0	0.0	20-50	51.0	20.182046819459188	49.51279564008918	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6972065	2099841	6972065	348603250	855928	344965044	1.0436523469015275	0.0	0.0	0.0012	0.0263	0.9725
ecoli_00762	5904847.0	144021.0	0.0	0.0	72010.0	0.0	504072.0	0.0	576083.0	7244839.0	43806.0	ecoli_00762_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7244839.0	0.0	20-50	51.0	19.8979028621872	49.511174230372816	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7250550	2191995	7250550	362527500	899793	358723933	1.0491802690830352	0.0	0.0	0.0011	0.0285	0.9704
ecoli_00763	6103335.0	148862.0	0.0	0.0	74431.0	0.0	521016.0	0.0	595447.0	7487971.0	44880.0	ecoli_00763_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7487971.0	0.0	20-50	51.0	19.10887088980316	49.512043115551606	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7493688	2267600	7493688	374684400	917796	370768548	1.0451067618507737	0.0	0.0	0.001	0.0245	0.9745
ecoli_00764	5695866.0	142397.0	0.0	0.0	71198.0	0.0	569587.0	0.0	569587.0	7163790.0	115155.0	ecoli_00764_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7163790.0	0.0	20-50	52.0	20.40141084724921	49.5140230241255	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7169318	2149604	7169318	358465900	878402	354731150	1.0418703703755363	0.0	0.0	0.0013	0.0288	0.9699
ecoli_00765	6640966.0	163974.0	0.0	0.0	81987.0	0.0	655898.0	0.0	573911.0	8249479.0	132743.0	ecoli_00765_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8249479.0	0.0	20-50	52.0	18.671009054112112	49.514642318624	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8255618	2487492	8255618	412780900	990409	408495521	1.0381727933632587	0.0	0.0	0.0012	0.0256	0.9732
ecoli_00766	6653423.0	164282.0	82141.0	0.0	82141.0	0.0	574987.0	0.0	574987.0	8264158.0	132197.0	ecoli_00766_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8264158.0	0.0	20-50	52.0	18.70857640895796	49.5152961741535	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8270554	2484157	8270554	413527700	1007323	409229223	1.0394653127227027	0.0	0.0	0.001	0.0279	0.9711
ecoli_00767	5369005.0	157912.0	0.0	0.0	0.0	0.0	1973899.0	0.0	394780.0	7951540.0	55944.0	ecoli_00767_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7951540.0	0.0	20-50	52.0	21.42522621235048	49.51532093154282	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	7956333	2416509	7956333	397816650	959653	393743294	1.0239279829036818	0.0	0.0	0.0016	0.0247	0.9737
ecoli_00768	4001411.0	266761.0	0.0	0.0	0.0	0.0	2000705.0	0.0	400141.0	6714013.0	44995.0	ecoli_00768_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6714013.0	0.0	20-50	52.0	23.550856216897486	49.51495223497482	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	6717906	2068260	6717906	335895300	814478	332459771	1.0227975800792688	0.0	0.0	0.0019	0.0591	0.939
ecoli_00769	5141179.0	195235.0	0.0	0.0	0.0	0.0	650782.0	0.0	455547.0	6539426.0	96683.0	ecoli_00769_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6539426.0	0.0	20-50	52.0	21.2267559521208	49.498166811582536	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6543526	2024395	6543526	327176300	823828	323706834	1.0604270541600966	0.0	0.0	0.0018	0.032	0.9662
ecoli_00770	5227837.0	130696.0	0.0	0.0	0.0	0.0	588132.0	0.0	457436.0	6566552.0	162451.0	ecoli_00770_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6566552.0	0.0	20-50	52.0	21.66280095793994	49.50067006246201	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6570653	2021198	6570653	328532650	818742	325065778	1.0552595000831728	0.0	0.0	0.0016	0.0293	0.9691
ecoli_00771	5410768.0	135269.0	0.0	0.0	0.0	0.0	743981.0	0.0	473442.0	6796408.0	32948.0	ecoli_00771_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6796408.0	0.0	20-50	52.0	20.541074529892626	49.49385616637496	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6800809	2129686	6800809	340040450	862703	336398889	1.070919944965371	0.0	0.0	0.0014	0.0295	0.9691
ecoli_00772	4137871.0	159149.0	0.0	0.0	0.0	0.0	636596.0	0.0	371347.0	5343604.0	38641.0	ecoli_00772_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5343604.0	0.0	20-50	52.0	26.73911162648242	49.51540570745886	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	5346796	1610616	5346796	267339800	611141	264603654	1.0234712526903964	0.0	0.0	0.0015	0.0324	0.9661
ecoli_00773	4934413.0	274134.0	205601.0	0.0	68534.0	0.0	890936.0	0.0	479735.0	6903037.0	49684.0	ecoli_00773_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6903037.0	0.0	20-50	52.0	25.698523772190534	49.51965765213195	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6907397	2058158	6907397	345369850	805878	341853829	1.018045147832099	0.0	0.0	0.0016	0.054000000000000006	0.9444
ecoli_00774	3364891.0	92189.0	0.0	0.0	46094.0	0.0	783605.0	0.0	322661.0	4643631.0	34191.0	ecoli_00774_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4643631.0	0.0	20-50	52.0	27.56865200531721	49.516127142746704	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	4646403	1386824	4646403	232320150	556759	229945812	1.0220112202923424	0.0	0.0	0.0017	0.0271	0.9712
ecoli_00775	5494885.0	139111.0	0.0	0.0	0.0	0.0	765111.0	0.0	486889.0	7006618.0	120622.0	ecoli_00775_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7006618.0	0.0	20-50	52.0	25.681178396796998	49.51944504467063	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7010995	2083822	7010995	350549750	814825	346981583	1.017877490998068	0.0	0.0	0.0015	0.0288	0.9697
ecoli_00776	5146012.0	130279.0	0.0	0.0	0.0	0.0	716533.0	0.0	455976.0	6561361.0	112561.0	ecoli_00776_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6561361.0	0.0	20-50	52.0	26.233856846680283	49.517942085491114	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6565338	1949830	6565338	328266900	766506	324921001	1.0192617653500855	0.0	0.0	0.0015	0.0285	0.97
ecoli_00777	8598958.0	98839.0	0.0	0.0	98839.0	0.0	395354.0	0.0	691870.0	9929533.0	45673.0	ecoli_00777_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9929533.0	0.0	20-75	51.0	23.58909508909976	73.76508925444931	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9929598	2819054	9929598	744719850	1192156	739707133	0.6731010325560679	0.0	0.0	0.0017	0.0139	0.9844
