,sample_id,study,project_id,condition_id,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,Platform,LibraryLayout,Unnamed: 36,Unnamed: 37,Unnamed: 38,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
ecoli_00674,pcoli__msCOMT__1,pColi,pcoli,msCOMT,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 msCOMT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.723878287,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:msCOMT,True,True
ecoli_00675,pcoli__msCOMT__2,pColi,pcoli,msCOMT,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 msCOMT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.740024665,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:msCOMT,True,True
ecoli_00676,pcoli__ocAANAT__1,pColi,pcoli,ocAANAT,1,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 ocAANAT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.643697206,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/ocAANAT-1_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-1_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-1_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-1_S5_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ocAANAT-1_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-1_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-1_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-1_S5_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:ocAANAT,True,True
ecoli_00677,pcoli__ocAANAT__2,pColi,pcoli,ocAANAT,2,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 ocAANAT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.641931589,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/ocAANAT-2_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-2_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-2_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-2_S6_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ocAANAT-2_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-2_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-2_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ocAANAT-2_S6_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:ocAANAT,True,True
ecoli_00678,pcoli__osTDC_K374H__1,pColi,pcoli,osTDC_K374H,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 osTDC_K374H,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.60659473,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/osTDC-K374H-1_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-1_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-1_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-1_S5_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/osTDC-K374H-1_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-1_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-1_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-1_S5_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:osTDC_K374H,True,True
ecoli_00679,pcoli__osTDC_K374H__2,pColi,pcoli,osTDC_K374H,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 osTDC_K374H,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.604326957,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/osTDC-K374H-2_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-2_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-2_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-2_S6_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/osTDC-K374H-2_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-2_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-2_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374H-2_S6_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:osTDC_K374H,True,True
ecoli_00680,pcoli__osTDC_K374L__1,pColi,pcoli,osTDC_K374L,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 osTDC_K374L,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.708431312,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/osTDC-K374L-1_S7_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-1_S7_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-1_S7_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-1_S7_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/osTDC-K374L-1_S7_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-1_S7_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-1_S7_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-1_S7_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:osTDC_K374L,True,True
ecoli_00681,pcoli__osTDC_K374L__2,pColi,pcoli,osTDC_K374L,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 osTDC_K374L,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.70883001,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/osTDC-K374L-2_S8_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-2_S8_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-2_S8_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-2_S8_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/osTDC-K374L-2_S8_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-2_S8_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-2_S8_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374L-2_S8_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:osTDC_K374L,True,True
ecoli_00682,pcoli__osTDC_K374Q__1,pColi,pcoli,osTDC_K374Q,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 osTDC_K374Q,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.5504050460000001,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/osTDC-K374Q-1_S3_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-1_S3_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-1_S3_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-1_S3_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/osTDC-K374Q-1_S3_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-1_S3_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-1_S3_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-1_S3_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:osTDC_K374Q,True,True
ecoli_00683,pcoli__osTDC_K374Q__2,pColi,pcoli,osTDC_K374Q,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 osTDC_K374Q,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.5410957789999999,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/osTDC-K374Q-2_S4_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-2_S4_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-2_S4_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-2_S4_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/osTDC-K374Q-2_S4_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-2_S4_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-2_S4_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-K374Q-2_S4_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:osTDC_K374Q,True,True
ecoli_00684,pcoli__osTDC_L360V__1,pColi,pcoli,osTDC_L360V,1,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 osTDC_L360V,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.62758389,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/osTDC-L360V-1_S15_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-1_S15_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-1_S15_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-1_S15_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/osTDC-L360V-1_S15_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-1_S15_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-1_S15_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-1_S15_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:osTDC_L360V,True,True
ecoli_00685,pcoli__osTDC_L360V__2,pColi,pcoli,osTDC_L360V,2,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 osTDC_L360V,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.638521686,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/osTDC-L360V-2_S16_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-2_S16_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-2_S16_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-2_S16_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/osTDC-L360V-2_S16_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-2_S16_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-2_S16_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/osTDC-L360V-2_S16_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:osTDC_L360V,True,True
ecoli_00686,pcoli__pmTPH__1,pColi,pcoli,pmTPH,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 pmTPH,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.731386795,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:pmTPH,True,True
ecoli_00687,pcoli__pmTPH__2,pColi,pcoli,pmTPH,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 pmTPH,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.716795538,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:pmTPH,True,True
ecoli_00688,pcoli__RFC__1,pColi,pcoli,RFC,1,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 RFC,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.507175973,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/RFC-1_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFC-1_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:RFC,True,True
ecoli_00689,pcoli__RFC__2,pColi,pcoli,RFC,2,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 RFC,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.501488162,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/RFC-2_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFC-2_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:RFC,True,True
ecoli_00690,pcoli__RFCctrl__1,pColi,pcoli,RFCctrl,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 RFC_optimized,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.40351317600000003,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",4,s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:RFCctrl,True,True
ecoli_00691,pcoli__RFCctrl__2,pColi,pcoli,RFCctrl,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 RFC_optimized,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.37064563700000003,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",4,s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:RFCctrl,True,True
ecoli_00692,pcoli__RFCnopause__1,pColi,pcoli,RFCnopause,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 RFCnopause,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.45033005200000004,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:RFCnopause,True,True
ecoli_00693,pcoli__RFCnopause__2,pColi,pcoli,RFCnopause,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 RFCnopause,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.465934213,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:RFCnopause,True,True
ecoli_00694,pcoli__RFCpluspause__1,pColi,pcoli,RFCpluspause,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 RFCpluspause,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.480230975,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:RFCpluspause,True,True
ecoli_00695,pcoli__RFCpluspause__2,pColi,pcoli,RFCpluspause,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 RFCpluspause,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7.0,Carbenicillin(50),Batch,0.5089616889999999,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L004_R2_001.fastq.gz,,,,,0.0,ILLUMINA,PAIRED,,,,True,True,True,True,pcoli:RFCpluspause,True,True
