,sample_id,study,project_id,project,condition_id,condition,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
ecoli_00656,pcoli__hsPNMT_mb__1,pColi,pcoli,pcoli,hsPNMT_mb,hsPNMT_mb,1,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 hsPNMT_mb,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.616309201,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsPNMT_mb,TRUE,TRUE
ecoli_00657,pcoli__hsPNMT_mb__2,pColi,pcoli,pcoli,hsPNMT_mb,hsPNMT_mb,2,Justin Tan,Justin Tan,,Escherichia Coli K-12 MG1655 hsPNMT_mb,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.628528332,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsPNMT_mb,TRUE,TRUE
ecoli_00658,pcoli__hsTPH__1,pColi,pcoli,pcoli,hsTPH,hsTPH,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.599402417,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample6-1_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample6-1_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH,TRUE,TRUE
ecoli_00659,pcoli__hsTPH__2,pColi,pcoli,pcoli,hsTPH,hsTPH,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.599708494,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample6-2_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample6-2_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH,TRUE,TRUE
ecoli_00660,pcoli__hsTPH_E2K__1,pColi,pcoli,pcoli,hsTPH_E2K,hsTPH_E2K,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_E2K,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.533112169,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-5_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-5_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-5_S5_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_E2K,TRUE,TRUE
ecoli_00661,pcoli__hsTPH_E2K__2,pColi,pcoli,pcoli,hsTPH_E2K,hsTPH_E2K,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_E2K,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.538436151,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-6_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-6_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-6_S6_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_E2K,TRUE,TRUE
ecoli_00662,pcoli__hsTPH_E2K_N91I_P99C__1,pColi,pcoli,pcoli,hsTPH_E2K_N91I_P99C,hsTPH_E2K_N91I_P99C,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_E2K_N91I_P99C,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.587631349,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-1_S17_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_E2K_N91I_P99C,TRUE,TRUE
ecoli_00663,pcoli__hsTPH_E2K_N91I_P99C__2,pColi,pcoli,pcoli,hsTPH_E2K_N91I_P99C,hsTPH_E2K_N91I_P99C,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_E2K_N91I_P99C,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.585367081,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-E2K-N91I-P99C-2_S18_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_E2K_N91I_P99C,TRUE,TRUE
ecoli_00664,pcoli__hsTPH_N158trunc__1,pColi,pcoli,pcoli,hsTPH_N158trunc,hsTPH_N158trunc,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_N158trunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.52644502,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-7_S21_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_N158trunc,TRUE,TRUE
ecoli_00665,pcoli__hsTPH_N158trunc__2,pColi,pcoli,pcoli,hsTPH_N158trunc,hsTPH_N158trunc,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_N158trunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.51982993,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH-N158trunc-Set4-8_S22_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_N158trunc,TRUE,TRUE
ecoli_00666,pcoli__hsTPH_N174trunc__1,pColi,pcoli,pcoli,hsTPH_N174trunc,hsTPH_N174trunc,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_N174trunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.567885536,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-1_S1_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-1_S1_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-1_S1_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_N174trunc,TRUE,TRUE
ecoli_00667,pcoli__hsTPH_N174trunc__2,pColi,pcoli,pcoli,hsTPH_N174trunc,hsTPH_N174trunc,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_N174trunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.565559966,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-2_S2_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-2_S2_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-2_S2_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_N174trunc,TRUE,TRUE
ecoli_00668,pcoli__hsTPH_Ntermtrunc__1,pColi,pcoli,pcoli,hsTPH_Ntermtrunc,hsTPH_Ntermtrunc,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_Ntermtrunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.655567487,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-3_S3_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-3_S3_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-3_S3_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-3_S3_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-3_S3_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-3_S3_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-3_S3_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-3_S3_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_Ntermtrunc,TRUE,TRUE
ecoli_00669,pcoli__hsTPH_Ntermtrunc__2,pColi,pcoli,pcoli,hsTPH_Ntermtrunc,hsTPH_Ntermtrunc,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH_Ntermtrunc,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.657993133,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/Sample5-4_S4_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-4_S4_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-4_S4_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-4_S4_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample5-4_S4_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-4_S4_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-4_S4_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample5-4_S4_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH_Ntermtrunc,TRUE,TRUE
ecoli_00670,pcoli__hsTPH1__1,pColi,pcoli,pcoli,hsTPH1,hsTPH1,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH1,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.550380259,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH1-1_S17_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-1_S17_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-1_S17_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-1_S17_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH1-1_S17_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-1_S17_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-1_S17_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-1_S17_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH1,TRUE,TRUE
ecoli_00671,pcoli__hsTPH1__2,pColi,pcoli,pcoli,hsTPH1,hsTPH1,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 hsTPH1,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.541407086,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/hsTPH1-2_S18_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-2_S18_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-2_S18_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-2_S18_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsTPH1-2_S18_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-2_S18_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-2_S18_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsTPH1-2_S18_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:hsTPH1,TRUE,TRUE
ecoli_00672,pcoli__MBP__1,pColi,pcoli,pcoli,MBP,MBP,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 MBP,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.691316347,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/MBP-Set4-3_S20_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-Set4-3_S20_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-Set4-3_S20_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-Set4-3_S20_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/MBP-Set4-3_S20_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-Set4-3_S20_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-Set4-3_S20_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-Set4-3_S20_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:MBP,TRUE,TRUE
ecoli_00673,pcoli__MBP__2,pColi,pcoli,pcoli,MBP,MBP,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 MBP,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.698990644,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/MBP-2_S20_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-2_S20_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-2_S20_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-2_S20_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/MBP-2_S20_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-2_S20_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-2_S20_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/MBP-2_S20_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:MBP,TRUE,TRUE
ecoli_00674,pcoli__msCOMT__1,pColi,pcoli,pcoli,msCOMT,msCOMT,1,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 msCOMT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.723878287,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-1_S21_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:msCOMT,TRUE,TRUE
ecoli_00675,pcoli__msCOMT__2,pColi,pcoli,pcoli,msCOMT,msCOMT,2,Justin Tan,Justin Tan,3/8/18,Escherichia Coli K-12 MG1655 msCOMT,MG1655,M9,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),37,7,Carbenicillin(50),Batch,0.740024665,No,Clonal,,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",2,s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/msCOMT-2_S22_L004_R2_001.fastq.gz,,,,,0,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pcoli:msCOMT,TRUE,TRUE
