sample_id,old_sample_id,study,project,condition,old_condition,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,DDB_timepoint,DDB_timepoint_general,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Process Time,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,exp_id,library creator,Antibiotic,Public,creator_email,ALE Endpoint,original_naming,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,Model,SRAStudy,BioProject,ProjectID,RNAseq_batch,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_condition,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,growth_phase,batch_ID,Unnamed: 49,reactor_ID,time_ID,strain_ID,strain_name,time_in_phase,dilution_rate,phase,OD,additional_notes,sample_id.1,batch_zinc,feed_zinc
DDB2__PD-003_BW25113_Fed-batch_6h__1,DDB2__PD-003_BW25113_Fed-batch_6h__1,,DDB2,PD-003_BW25113_Fed-batch_6h,PD-003_BW25113_Fed-batch_6h,1,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201030_DDB2/BS_download/DDB-PD-003-AMBR-R10--S07-RNA_S8_R2.fastq.gz,/media/katherine/bb1/modulome/20201030_DDB2/BS_download/DDB-PD-003-AMBR-R10--S07-RNA_S8_R1.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-003_BW25113_Fed-batch_6h,True,,,,,,,,DDB-PD-003-AMBR-R10--S07-RNA_S8,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part1,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-003_BW25113_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-003-AMBR,PD-003,R10,S07,DDB7,BW25113,6,0.11,Fed-batch,,,,,
DDB2__PD-003_BW25113_Fed-batch_6h__2,DDB2__PD-003_BW25113_Fed-batch_6h__2,,DDB2,PD-003_BW25113_Fed-batch_6h,PD-003_BW25113_Fed-batch_6h,2,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201030_DDB2/BS_download/DDB-PD-003-AMBR-R9--S07-RNA_S7_R2.fastq.gz,/media/katherine/bb1/modulome/20201030_DDB2/BS_download/DDB-PD-003-AMBR-R9--S07-RNA_S7_R1.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-003_BW25113_Fed-batch_6h,True,,,,,,,,DDB-PD-003-AMBR-R9--S07-RNA_S7,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part1,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-003_BW25113_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-003-AMBR,PD-003,R9,S07,DDB7,BW25113,6,0.11,Fed-batch,,,,,
DDB2__PD-005_BW25113_Fed-batch_6h__1,DDB2__PD-005_BW25113_Fed-batch_6h__1,,DDB2,PD-005_BW25113_Fed-batch_6h,PD-005_BW25113_Fed-batch_6h,1,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R1--S07-RNAseq_S7_R1.fastq.gz,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R1--S07-RNAseq_S7_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-005_BW25113_Fed-batch_6h,True,,,,,,,,DDB-PD-005-AMBR-R1--S07-RNAseq_S7,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part3,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-005_BW25113_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-005-AMBR,PD-005,R1,S07,DDB7,BW25113,6,0.11,Fed-batch,,,,,
DDB2__PD-005_BW25113_Fed-batch_6h__2,DDB2__PD-005_BW25113_Fed-batch_6h__2,,DDB2,PD-005_BW25113_Fed-batch_6h,PD-005_BW25113_Fed-batch_6h,2,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R2--S07-RNAseq_S6_R1.fastq.gz,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R2--S07-RNAseq_S6_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-005_BW25113_Fed-batch_6h,True,,,,,,,,DDB-PD-005-AMBR-R2--S07-RNAseq_S6,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part3,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-005_BW25113_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-005-AMBR,PD-005,R2,S07,DDB7,BW25113,6,0.11,Fed-batch,,,,,
DDB2__PD-005_BW25113_Fed-batch_6h__3,DDB2__PD-005_BW25113_Fed-batch_6h__3,,DDB2,PD-005_BW25113_Fed-batch_6h,PD-005_BW25113_Fed-batch_6h,3,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201223_DDB3_batch5/BS_download/DDB-PD-005-AMBR-2--S07-RNAseq_S10_R1.fastq.gz,/media/katherine/bb1/modulome/20201223_DDB3_batch5/BS_download/DDB-PD-005-AMBR-2--S07-RNAseq_S10_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-005_BW25113_Fed-batch_6h,True,,,,,,,,DDB-PD-005-AMBR-2--S07-RNAseq_S10,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part5,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-005_BW25113_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-005-AMBR,PD-005,R2,S07,DDB7,BW25113,6,0.11,Fed-batch,,,,,
DDB2__PD-005_BW25113_Fed-batch_15h__1,DDB2__PD-005_BW25113_Fed-batch_15h__1,,DDB2,PD-005_BW25113_Fed-batch_15h,PD-005_BW25113_Fed-batch_15h,1,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-2,DDB2_3_fed-batch-2,,,,,,,,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R1--S10-RNAseq_S14_R1.fastq.gz,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R1--S10-RNAseq_S14_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-005_BW25113_Fed-batch_15h,True,,,,,,,,DDB-PD-005-AMBR-R1--S10-RNAseq_S14,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part3,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-005_BW25113_Fed-batch_15h,,Medium C,,,,,30,,DDB-PD-005-AMBR,PD-005,R1,S10,DDB7,BW25113,15,0.11,Fed-batch,,,,,
DDB2__PD-005_BW25113_Fed-batch_15h__2,DDB2__PD-005_BW25113_Fed-batch_15h__2,,DDB2,PD-005_BW25113_Fed-batch_15h,PD-005_BW25113_Fed-batch_15h,2,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-2,DDB2_3_fed-batch-2,,,,,,,,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R2--S10-RNAseq_S15_R1.fastq.gz,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R2--S10-RNAseq_S15_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-005_BW25113_Fed-batch_15h,True,,,,,,,,DDB-PD-005-AMBR-R2--S10-RNAseq_S15,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part3,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-005_BW25113_Fed-batch_15h,,Medium C,,,,,30,,DDB-PD-005-AMBR,PD-005,R2,S10,DDB7,BW25113,15,0.11,Fed-batch,,,,,
DDB2__PD-003_BW25113_Fed-batch_21h__1,DDB2__PD-003_BW25113_Fed-batch_21h__1,,DDB2,PD-003_BW25113_Fed-batch_21h,PD-003_BW25113_Fed-batch_21h,1,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-2,DDB2_3_fed-batch-2,,,,,,,,/media/katherine/bb1/modulome/20201030_DDB2/BS_download/DDB-PD-003-AMBR-R10--S12-RNA_S13_R2.fastq.gz,/media/katherine/bb1/modulome/20201030_DDB2/BS_download/DDB-PD-003-AMBR-R10--S12-RNA_S13_R1.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-003_BW25113_Fed-batch_21h,True,,,,,,,,DDB-PD-003-AMBR-R10--S12-RNA_S13,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part1,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-003_BW25113_Fed-batch_21h,,Medium C,,,,,30,,DDB-PD-003-AMBR,PD-003,R10,S12,DDB7,BW25113,21,0.11,Fed-batch,,,,,
DDB2__PD-003_BW25113_Fed-batch_21h__2,DDB2__PD-003_BW25113_Fed-batch_21h__2,,DDB2,PD-003_BW25113_Fed-batch_21h,PD-003_BW25113_Fed-batch_21h,2,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-2,DDB2_3_fed-batch-2,,,,,,,,/media/katherine/bb1/modulome/20201207_DDB3_batch4/BS_download/DDB-PD-003-AMBR-R9--S12-RNAseq_S7_R1.fastq.gz,/media/katherine/bb1/modulome/20201207_DDB3_batch4/BS_download/DDB-PD-003-AMBR-R9--S12-RNAseq_S7_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-003_BW25113_Fed-batch_21h,True,,,,,,,,DDB-PD-003-AMBR-R9--S12-RNAseq_S7,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part4,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-003_BW25113_Fed-batch_21h,,Medium C,,,,,30,,DDB-PD-003-AMBR,PD-003,R9,S12,DDB7,BW25113,21,0.11,Fed-batch,,,,,
DDB2__PD-004_del-basS_Batch_6h__1,DDB2__PD-004_del-basS_Batch_6h__1,,DDB2,PD-004_del-basS_Batch_6h,PD-004_del-basS_Batch_6h,1,,,,,,,,,,,,,6.5,,,DDB2_batch,DDB2_3_batch,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R2--S02-RNAseq_S1_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R2--S02-RNAseq_S1_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-basS_Batch_8h,True,,,,,,,,DDB-PD-004-AMBR-R2--S02-RNAseq_S1,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-basS_Batch_6h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R2,S02,DDB14,del-basS,6,0.11,Batch,,,,,
DDB2__PD-004_del-basS_Batch_6h__2,DDB2__PD-004_del-basS_Batch_6h__2,,DDB2,PD-004_del-basS_Batch_6h,PD-004_del-basS_Batch_6h,2,,,,,,,,,,,,,6.5,,,DDB2_batch,DDB2_3_batch,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R7--S02-RNAseq_S6_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R7--S02-RNAseq_S6_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-basS_Batch_8h,True,,,,,,,,DDB-PD-004-AMBR-R7--S02-RNAseq_S6,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-basS_Batch_6h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R7,S02,DDB14,del-basS,6,0.11,Batch,,,,,
DDB2__PD-004_del-basS_Fed-batch_6h__1,DDB2__PD-004_del-basS_Fed-batch_6h__1,,DDB2,PD-004_del-basS_Fed-batch_6h,PD-004_del-basS_Fed-batch_6h,1,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R2--S07-RNAseq_S8_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R2--S07-RNAseq_S8_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-basS_Fed-batch_6h,True,,,,,,,,DDB-PD-004-AMBR-R2--S07-RNAseq_S8,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-basS_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R2,S07,DDB14,del-basS,6,0.11,Fed-batch,,,,,
DDB2__PD-004_del-basS_Fed-batch_6h__2,DDB2__PD-004_del-basS_Fed-batch_6h__2,,DDB2,PD-004_del-basS_Fed-batch_6h,PD-004_del-basS_Fed-batch_6h,2,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201223_DDB3_batch5/BS_download/DDB-PD-004-AMBR-R7--S07-RNAseq2_S4_R1.fastq.gz,/media/katherine/bb1/modulome/20201223_DDB3_batch5/BS_download/DDB-PD-004-AMBR-R7--S07-RNAseq2_S4_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-basS_Fed-batch_6h,True,,,,,,,,DDB-PD-004-AMBR-R7--S07-RNAseq2_S4,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part5,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-basS_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R7,S07,DDB14,del-basS,6,0.11,Fed-batch,,,,,
DDB2__PD-004_del-basS_Fed-batch_15h__1,DDB2__PD-004_del-basS_Fed-batch_15h__1,,DDB2,PD-004_del-basS_Fed-batch_15h,PD-004_del-basS_Fed-batch_15h,1,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-2,DDB2_3_fed-batch-2,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R2--S10-RNAseq_S17_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R2--S10-RNAseq_S17_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-basS_Fed-batch_15h,True,,,,,,,,DDB-PD-004-AMBR-R2--S10-RNAseq_S17,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-basS_Fed-batch_15h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R2,S10,DDB14,del-basS,15,0.11,Fed-batch,,,,,
DDB2__PD-004_del-basS_Fed-batch_15h__2,DDB2__PD-004_del-basS_Fed-batch_15h__2,,DDB2,PD-004_del-basS_Fed-batch_15h,PD-004_del-basS_Fed-batch_15h,2,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-2,DDB2_3_fed-batch-2,,,,,,,,/media/katherine/bb1/modulome/20201207_DDB3_batch4/BS_download/DDB-PD-004-AMBR-R7--S10-RNAseq_S18_R1.fastq.gz,/media/katherine/bb1/modulome/20201207_DDB3_batch4/BS_download/DDB-PD-004-AMBR-R7--S10-RNAseq_S18_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-basS_Fed-batch_15h,True,,,,,,,,DDB-PD-004-AMBR-R7--S10-RNAseq_S18,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part4,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-basS_Fed-batch_15h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R7,S10,DDB14,del-basS,15,0.11,Fed-batch,,,,,
DDB2__PD-004_del-kdpE_Batch_6h__1,DDB2__PD-004_del-kdpE_Batch_6h__1,,DDB2,PD-004_del-kdpE_Batch_6h,PD-004_del-kdpE_Batch_6h,1,,,,,,,,,,,,,6.5,,,DDB2_batch,DDB2_3_batch,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R3--S02-RNAseq_S2_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R3--S02-RNAseq_S2_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-kdpE_Batch_8h,True,,,,,,,,DDB-PD-004-AMBR-R3--S02-RNAseq_S2,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-kdpE_Batch_6h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R3,S02,DDB13,del-kdpE,6,0.11,Batch,,,,,
DDB2__PD-004_del-kdpE_Batch_6h__2,DDB2__PD-004_del-kdpE_Batch_6h__2,,DDB2,PD-004_del-kdpE_Batch_6h,PD-004_del-kdpE_Batch_6h,2,,,,,,,,,,,,,6.5,,,DDB2_batch,DDB2_3_batch,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R4--S02-RNAseq_S3_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R4--S02-RNAseq_S3_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-kdpE_Batch_8h,True,,,,,,,,DDB-PD-004-AMBR-R4--S02-RNAseq_S3,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-kdpE_Batch_6h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R4,S02,DDB13,del-kdpE,6,0.11,Batch,,,,,
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,DDB2__PD-004_del-kdpE_Fed-batch_6h__1,,DDB2,PD-004_del-kdpE_Fed-batch_6h,PD-004_del-kdpE_Fed-batch_6h,1,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R3--S07-RNAseq_S9_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R3--S07-RNAseq_S9_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-kdpE_Fed-batch_6h,True,,,,,,,,DDB-PD-004-AMBR-R3--S07-RNAseq_S9,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-kdpE_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R3,S07,DDB13,del-kdpE,6,0.11,Fed-batch,,,,,
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,DDB2__PD-004_del-kdpE_Fed-batch_6h__2,,DDB2,PD-004_del-kdpE_Fed-batch_6h,PD-004_del-kdpE_Fed-batch_6h,2,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-1,DDB2_3_fed-batch-1,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R4--S07-RNAseq_S10_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R4--S07-RNAseq_S10_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-kdpE_Fed-batch_6h,True,,,,,,,,DDB-PD-004-AMBR-R4--S07-RNAseq_S10,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-kdpE_Fed-batch_6h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R4,S07,DDB13,del-kdpE,6,0.11,Fed-batch,,,,,
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,DDB2__PD-004_del-kdpE_Fed-batch_15h__1,,DDB2,PD-004_del-kdpE_Fed-batch_15h,PD-004_del-kdpE_Fed-batch_15h,1,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-2,DDB2_3_fed-batch-2,,,,,,,,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R4--S10-RNAseq_S19_R1.fastq.gz,/media/katherine/bb1/modulome/20201119_DDB2_part2/BS_download/DDB-PD-004-AMBR-R4--S10-RNAseq_S19_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-kdpE_Fed-batch_15h,True,,,,,,,,DDB-PD-004-AMBR-R4--S10-RNAseq_S19,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part2,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-kdpE_Fed-batch_15h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R4,S10,DDB13,del-kdpE,15,0.11,Fed-batch,,,,,
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,DDB2__PD-004_del-kdpE_Fed-batch_15h__2,,DDB2,PD-004_del-kdpE_Fed-batch_15h,PD-004_del-kdpE_Fed-batch_15h,2,,,,,,,,,,,,,6.5,,,DDB2_fed-batch-2,DDB2_3_fed-batch-2,,,,,,,,/media/katherine/bb1/modulome/20201223_DDB3_batch5/BS_download/DDB-PD-004-AMBR-R3--S10-RNAseq2_S5_R1.fastq.gz,/media/katherine/bb1/modulome/20201223_DDB3_batch5/BS_download/DDB-PD-004-AMBR-R3--S10-RNAseq2_S5_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-004_del-kdpE_Fed-batch_15h,True,,,,,,,,DDB-PD-004-AMBR-R3--S10-RNAseq2_S5,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part5,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-004_del-kdpE_Fed-batch_15h,,Medium C,,,,,30,,DDB-PD-004-AMBR,PD-004,R3,S10,DDB13,del-kdpE,15,0.11,Fed-batch,,,,,
DDB2__PD-005_del-phoB_Batch_6h__1,DDB2__PD-005_del-phoB_Batch_6h__1,,DDB2,PD-005_del-phoB_Batch_6h,PD-005_del-phoB_Batch_6h,1,,,,,,,,,,,,,6.5,,,DDB2_batch,DDB2_3_batch,,,,,,,,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R5--S02-RNAseq_S2_R1.fastq.gz,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R5--S02-RNAseq_S2_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-005_del-phoB_Batch_8h,True,,,,,,,,DDB-PD-005-AMBR-R5--S02-RNAseq_S2,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part3,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-005_del-phoB_Batch_6h,,Medium C,,,,,30,,DDB-PD-005-AMBR,PD-005,R5,S02,DDB15,del-phoB,6,0.11,Batch,,,,,
DDB2__PD-005_del-phoB_Batch_6h__2,DDB2__PD-005_del-phoB_Batch_6h__2,,DDB2,PD-005_del-phoB_Batch_6h,PD-005_del-phoB_Batch_6h,2,,,,,,,,,,,,,6.5,,,DDB2_batch,DDB2_3_batch,,,,,,,,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R6--S02-RNAseq_S3_R1.fastq.gz,/media/katherine/bb1/modulome/20201127_DDB3/BS_download/DDB-PD-005-AMBR-R6--S02-RNAseq_S3_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-005_del-phoB_Batch_8h,True,,,,,,,,DDB-PD-005-AMBR-R6--S02-RNAseq_S3,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part3,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-005_del-phoB_Batch_6h,,Medium C,,,,,30,,DDB-PD-005-AMBR,PD-005,R6,S02,DDB15,del-phoB,6,0.11,Batch,,,,,
DDB2__PD-005_del-phoB_Batch_6h__3,DDB2__PD-005_del-phoB_Batch_6h__3,,DDB2,PD-005_del-phoB_Batch_6h,PD-005_del-phoB_Batch_6h,3,,,,,,,,,,,,,6.5,,,DDB2_batch,DDB2_3_batch,,,,,,,,/media/katherine/bb1/modulome/20201223_DDB3_batch5/BS_download/DDB-PD-005-AMBR-5--S02-RNAseq_S12_R1.fastq.gz,/media/katherine/bb1/modulome/20201223_DDB3_batch5/BS_download/DDB-PD-005-AMBR-5--S02-RNAseq_S12_R2.fastq.gz,,,,,,,,,PAIRED,ILLUMINA,True,,True,True,DDB2:PD-005_del-phoB_Batch_8h,True,,,,,,,,DDB-PD-005-AMBR-5--S02-RNAseq_S12,,562,Escherichia coli,562,1236,562,Escherichia coli,,,,DDB2,DDB_QS_part5,,,,RNA-Seq,,,,,,,,,,,,,,,DDB2__PD-005_del-phoB_Batch_6h,,Medium C,,,,,30,,DDB-PD-005-AMBR,PD-005,R5,S02,DDB15,del-phoB,6,0.11,Batch,,,,,
